Country,Place_Name,Latitude,Longitude
DE,Haseldorf,53.6167,9.6
DE,Plate,53.55,11.5
DE,Bad Kleinen,53.7667,11.4667
DE,Cramonshagen,53.6833,11.25
DE,Pinnow,53.6333,11.5667
DE,Grevesm<fc>hlen,53.8333,11.1167
DE,L<fc>tzow,53.6167,11.1167
DE,M<fc>den,52.5333,10.3667
DE,Ribbesb<fc>ttel,52.4333,10.5167
DE,Metelen,52.1432,7.2071
DE,Bosau,54.1054,10.4302
DE,W<f6>llstein,49.8167,7.9833
DE,Kirchberg,49.9167,7.3833
DE,Breckerfeld,51.2667,7.4667
DE,Vordorf,52.3667,10.5333
DE,Tosterglope,53.2167,10.8167
DE,Tharandt,50.9791,13.5236
DE,Unterl<fc><df>,52.8381,10.2743
DE,H<fc>lben,48.5167,9.4
DE,Bernstadt,48.5,10.0167
DE,Eichenb<fc>hl,49.7056,9.3292
DE,Zellingen,49.8978,9.8172
DE,Jesteburg,53.3,9.9667
DE,Klein Wesenberg,53.8,10.5667
DE,Teichel,50.7833,11.3167
DE,Berga,50.75,12.1667
DE,Wurzbach,50.4667,11.5333
DE,Geiselberg,49.3333,7.7
DE,Queidersbach,49.3833,7.6167
DE,H<f6>hein<f6>d,49.2833,7.6
DE,Lauterecken,49.6667,7.65
DE,Rudelzhausen,48.6,11.7667
DE,Wartenberg,48.4,11.9833
DE,Zolling,48.45,11.7667
DE,Oberpframmern,48.0167,11.8167
DE,Egmating,48.0,11.8
DE,L<f6>hnberg,50.5167,8.2667
DE,Waake,51.55,10.05
DE,Wurmberg,48.8667,8.8167
DE,Maring-noviand,49.9333,7.0
DE,Sch<f6>necken,50.1667,6.4667
DE,Gransdorf,50.0167,6.6833
DE,Longkamp,49.8833,7.1167
DE,Bodelshausen,48.4,8.9667
DE,Krauchenwies,48.0333,9.25
DE,Laufach,50.0082,9.2715
DE,Zerrenthin,53.5,14.1
DE,Perlesreut,48.7833,13.45
DE,Ruderting,48.6534,13.4083
DE,Kemberg,51.7333,12.6333
DE,Goseck,51.2,11.8667
DE,Retzstadt,49.9125,9.8819
DE,Vettwei<df>,50.7333,6.6
DE,Kirchensittenbach,49.55,11.4167
DE,Eich,49.75,8.3989
DE,Scheinfeld,49.6643,10.4611
DE,Windsbach,49.25,10.8167
DE,Puschendorf,49.5333,10.8333
DE,Osterode Am Harz,51.7333,10.1833
DE,B<f6>tzingen,48.0681,7.723
DE,Malterdingen,48.1667,7.8
DE,Schallstadt,47.9597,7.7508
DE,Julbach,48.25,12.9667
DE,Wurmannsquick,48.35,12.7833
DE,Gangkofen,48.4356,12.5628
DE,Rottenburg,48.7,12.0333
DE,Pleiskirchen,48.3,12.6
DE,Tettenweis,48.4333,13.2667
DE,K<f6><df>larn,48.3667,13.1167
DE,Unterdietfurt,48.3833,12.6667
DE,Stelzenberg,49.3833,7.7333
DE,Dreis-br<fc>ck,50.2667,6.8
DE,Zell,50.0333,7.1833
DE,Kyllburg,50.0333,6.5667
DE,Pellingen,49.6667,6.6667
DE,Badem,50.0,6.6167
DE,Waldrach,49.75,6.75
DE,Annaburg,51.7333,13.0333
DE,Mendig,50.3705,7.2824
DE,Villmar,50.3833,8.2
DE,Daaden,50.7471,7.9512
DE,Bad Breisig,50.5167,7.2667
DE,Elstra,51.2167,14.15
DE,Lunzenau,50.95,12.7667
DE,Lengenfeld,50.5742,12.3897
DE,Zschorlau,50.5667,12.65
DE,Waldfischbach-burgalben,49.2833,7.6667
DE,Vinningen,49.1667,7.55
DE,H<f6>hfr<f6>schen,49.25,7.5667
DE,N<fc>mbrecht,50.9,7.55
DE,Mommenheim,49.8803,8.265
DE,Leubsdorf,50.55,7.3
DE,Bad H<f6>nningen,50.5167,7.3167
DE,Wolken,50.3333,7.4667
DE,Lebus,52.4167,14.5333
DE,M<fc>ncheberg,52.5114,14.1359
DE,Mixdorf,52.2,14.4
DE,Altlu<df>heim,49.3017,8.4992
DE,Prackenbach,49.1,12.8333
DE,Beratzhausen,49.0967,11.8083
DE,Obergr<f6>ningen,48.9,9.9167
DE,Bettenfeld,50.0833,6.7667
DE,Benshausen,50.65,10.6
DE,Gr<e4>fenroda,50.7833,10.7833
DE,Perach,48.3,12.7833
DE,Owingen,47.8,9.1667
DE,Nachrodt-wiblingwerde,51.3167,7.6292
DE,Bannberscheid,50.4667,7.8333
DE,Neuh<e4>usel,50.3836,7.7095
DE,Eitting,48.3667,11.9
DE,Marienhausen,50.5667,7.6833
DE,Me<df>stetten,48.1833,8.9667
DE,Hohenleipisch,51.4833,13.5333
DE,Tannheim,48.0,10.0833
DE,Holzg<fc>nz,48.0167,10.2667
DE,V<f6>hrenbach,48.05,8.3
DE,Unterw<f6>ssen,47.7333,12.4667
DE,Fraureuth,50.7,12.35
DE,Medebach,51.2,8.7167
DE,Stein-bockenheim,49.7667,7.9667
DE,Gau-bickelheim,49.8353,8.0206
DE,Mulda,50.8,13.4167
DE,Aresing,48.5333,11.3
DE,Norken,50.6833,7.9
DE,Klietz,52.6833,12.0667
DE,Doms<fc>hl,53.4833,11.7667
DE,Albersweiler,49.2192,8.03
DE,Maierh<f6>fen,47.65,10.05
DE,Sayda,50.7667,13.45
DE,Mittenwald,47.4333,11.25
DE,Aspisheim,49.9,7.9833
DE,Wolpertshausen,49.1675,9.8447
DE,Immendingen,47.9338,8.7045
DE,Undenheim,49.8381,8.2189
DE,Esgrus,54.7167,9.7833
DE,Sankt Oswald,48.9,13.4167
DE,Ihringen,48.05,7.65
DE,Dermbach,50.7167,10.1333
DE,Emmingen-liptingen,47.9333,8.8833
DE,Eitelborn,50.3667,7.7167
DE,Bredstedt,54.5833,9.0167
DE,Krostitz,51.4667,12.45
DE,Hiltpoltstein,49.6667,11.3167
DE,Niedercunnersdorf,51.05,14.6167
DE,Altenkrempe,54.1333,10.8333
DE,Kaltenengers,50.3667,7.4667
DE,Hochkirch,51.15,14.5833
DE,Wagenfeld,52.5534,8.5816
DE,Anderlingen,53.3667,9.3
DE,Freiburg,53.8333,9.2833
DE,Bawinkel,52.6,7.4
DE,Forbach,48.6833,8.35
DE,L<f6><df>nitz,50.6359,12.7498
DE,J<f6>hstadt,50.5167,13.1
DE,Rossau,51.0,13.0667
DE,Sulzbach,50.1339,8.527000000000001
DE,Rockenberg,50.4333,8.7333
DE,Carmzow,53.3833,14.05
DE,Merching,48.25,10.9833
DE,Prichsenstadt,49.8167,10.35
DE,Sommerach,49.85,10.1833
DE,K<f6>nigsee,50.65,11.1667
DE,Obergriesbach,48.4167,11.0667
DE,Osterberg,48.15,10.1667
DE,Gachenbach,48.5,11.2333
DE,Rimbach,49.2333,12.8833
DE,Rattenkirchen,48.25,12.3667
DE,Mustin,53.6833,10.8833
DE,Herdwangen,47.8667,9.1833
DE,Mertloch,50.2667,7.3167
DE,M<fc>nstermaifeld,50.2667,7.35
DE,Hardert,50.5167,7.5167
DE,Sankt Sebastian,50.4167,7.5667
DE,Kettig,50.3667,7.4667
DE,Waldesch,50.2833,7.55
DE,Spay,50.25,7.65
DE,Berlstedt,51.05,11.2167
DE,Aislingen,48.5,10.45
DE,Kutzenhausen,48.3333,10.7
DE,Niedereschach,48.1333,8.5333
DE,Sch<f6>nwalde,52.6167,13.1333
DE,Liebenau,52.606,9.0912
DE,G<fc>tzkow,53.9667,13.3833
DE,Freiburg,47.9809,7.8327
DE,Schwarme,52.9,9.0167
DE,L<fc>erdissen,51.95,9.6167
DE,G<fc>ster,53.55,10.6833
DE,Bredenbek,54.3333,9.8333
DE,M<fc>nchhausen,50.95,8.7167
DE,Fronhausen,50.7,8.7
DE,Wiesenburg,52.1167,12.45
DE,Neuhausen,51.6833,14.4167
DE,Gro<df>r<fc>ckerswalde,50.6333,13.1167
DE,Gengenbach,48.4106,8.0075
DE,Fischerbach,48.3167,8.1167
DE,Durbach,48.4833,8.0167
DE,Langwedel,54.2167,9.9333
DE,Schwabstedt,54.4,9.1833
DE,Grevenkop,53.85,9.5333
DE,Melsdorf,54.3205,10.051
DE,Bacharach,50.0667,7.7667
DE,Wackernheim,49.9744,8.1167
DE,Weihenzell,49.35,10.6167
DE,Delligsen,51.95,9.8
DE,Adelebsen,51.5833,9.75
DE,Badenhausen,51.8,10.2167
DE,Sassenburg,52.5167,10.65
DE,Wahrenholz,52.6167,10.6
DE,Soltendieck,52.8667,10.7667
DE,Suhlendorf,52.9333,10.7667
DE,Leiferde,52.4333,10.4333
DE,Lemf<f6>rde,52.4667,8.3833
DE,Lembruch,52.5333,8.35
DE,Adelsheim,49.4044,9.3902
DE,Gemmingen,49.1564,8.9819
DE,Frankleben,51.3167,11.9333
DE,Sulzbach Am Main,49.9107,9.1512
DE,Bad Feilnbach,47.7788,12.0011
DE,Waldkappel,51.1384,9.9432
DE,Kritzmow,54.05,12.05
DE,Sanitz,54.0775,12.3661
DE,R<f6>vershagen,54.114,12.1932
DE,Graal-m<fc>ritz,54.25,12.25
DE,Klein Kussewitz,54.1333,12.2333
DE,St<e4>below,54.0333,12.0167
DE,Poppendorf,54.1333,12.2833
DE,Eldena,53.2333,11.4167
DE,Consrade,53.5667,11.4667
DE,Zarrentin,53.55,10.9167
DE,Retgendorf,53.7333,11.5
DE,Rehna,53.7667,11.0333
DE,Godern,53.6167,11.55
DE,Marnitz,53.3167,11.9333
DE,Hamberge,53.8667,10.5667
DE,Linau,53.65,10.4667
DE,Amtzell,47.7129,9.7623
DE,Krummwisch,54.3333,9.9
DE,Krempe,53.8167,9.4833
DE,Schellhorn,54.2167,10.2833
DE,Oldenswort,54.3833,8.9333
DE,Steinwiesen,50.2902,11.4448
DE,Erbendorf,49.8403,12.0447
DE,Marktleugast,50.1749,11.644
DE,Schirmitz,49.65,12.1667
DE,S<fc>derbrarup,54.6333,9.7833
DE,N<fc>bel,54.5667,9.5833
DE,Sieverstedt,54.65,9.4833
DE,Wanderup,54.6833,9.3333
DE,S<f6>rup,54.7167,9.6667
DE,Achtrup,54.7833,9.0333
DE,Lindewitt,54.7,9.25
DE,Marquartstein,47.7667,12.4667
DE,T<fc><df>ling,48.2167,12.6
DE,Kienberg,48.05,12.4667
DE,Kirchham,48.35,13.2667
DE,Reut,48.3167,12.9333
DE,Alteglofsheim,48.9167,12.2
DE,Grattersdorf,48.8,13.15
DE,Brennberg,49.0667,12.4
DE,Schwarzach,48.9167,12.8167
DE,Warmensteinach,49.9833,11.7833
DE,M<e4>hring,49.9167,12.5333
DE,Plech,49.65,11.4667
DE,Speinshart,49.7525,11.8266
DE,Neunkirchen,49.6128,11.1322
DE,Warngau,47.8333,11.7333
DE,Seeshaupt,47.8333,11.3
DE,Moorenweis,48.1546,11.0821
DE,Bichl,47.7167,11.4167
DE,Pettstadt,49.8333,10.9333
DE,Markt Erlbach,49.4833,10.65
DE,Gro<df>heirath,50.1833,10.95
DE,Lehrberg,49.3569,10.4892
DE,Frensdorf,49.8167,10.8667
DE,Inning Am Ammersee,48.0833,11.15
DE,Gehrde,52.5667,8.0167
DE,Langenpreising,48.4333,11.9667
DE,Apfeltrang,47.8333,10.5833
DE,Wertach,47.6,10.4
DE,Tengen,47.8167,8.6667
DE,Althornbach,49.2,7.3667
DE,Reichenbach-steegen,49.5167,7.5833
DE,Glan-m<fc>nchweiler,49.4667,7.4333
DE,Gro<df> Tw<fc>lpstedt,52.3667,10.9167
DE,Gl<f6>tt,48.5,10.4833
DE,Rettenberg,47.5833,10.3
DE,Dirlewang,48.0167,10.5
DE,Unteregg,47.9667,10.4667
DE,Ronsberg,47.9004,10.4119
DE,Klein Offenseth-sparrieshoop,53.8,9.7
DE,Oggelshausen,48.0667,9.65
DE,Bad Boll,48.65,9.6
DE,G<f6>ggingen,48.8667,9.8833
DE,Niedenstein,51.2333,9.3167
DE,Naumburg,51.25,9.1667
DE,Emstal,51.2167,9.2667
DE,Herrischried,47.6667,8.0
DE,Vogtsburg,48.0833,7.6333
DE,Todtnau,47.8333,7.95
DE,S<f6>lden,47.9333,7.8167
DE,Bollschweil,47.9167,7.7833
DE,Eimeldingen,47.6333,7.6
DE,Ballrechten,47.8601,7.7013
DE,M<f6>ckm<fc>hl,49.325,9.3578
DE,St<fc>hlingen,47.7333,8.4333
DE,Scharnebeck,53.3333,10.5333
DE,Brietlingen,53.3333,10.45
DE,Lichtenau,48.7333,8.0167
DE,Weisenbach,48.725,8.35
DE,Hornberg,48.2175,8.2256
DE,Birkheim,50.1167,7.6333
DE,Frei-laubersheim,49.8,7.9
DE,Flonheim,49.785,8.04
DE,D<f6>rscheid,50.1,7.75
DE,Nieder-wiesen,49.7333,7.9833
DE,Pfalzfeld,50.1167,7.5833
DE,Essenheim,49.9306,8.1556
DE,K<f6>ngernheim,49.8458,8.2467
DE,Wolfsheim,49.8722,8.0394
DE,Spiesheim,49.8103,8.1275
DE,Armsheim,49.8097,8.0567
DE,Eggenstein-leopoldshafen,49.0953,8.3906
DE,Inchenhofen,48.5167,11.1167
DE,M<fc>nsterhausen,48.3167,10.45
DE,Fischach,48.2923,10.6602
DE,Rot Am See,49.25,10.0167
DE,Zweiflingen,49.2564,9.5181
DE,Hollenbach,48.4833,11.0667
DE,Adelmannsfelden,48.95,10.0167
DE,Mertesdorf,49.7667,6.7333
DE,Hetzerath,49.8833,6.8167
DE,Tawern,49.65,6.4833
DE,B<f6>neb<fc>ttel,54.0833,10.0667
DE,Owschlag,54.3833,9.6
DE,Ruhwinkel,54.1,10.2667
DE,H<fc>tschenhausen,49.4238,7.4948
DE,Saalstadt,49.3167,7.55
DE,Lachendorf,52.6167,10.25
DE,Fr<e4>nkisch-crumbach,49.7461,8.8586
DE,Schaafheim,49.9242,9.0094
DE,L<fc>tzelbach,49.7883,9.0753
DE,Langenburg,49.2544,9.8458
DE,Fichtenberg,48.9833,9.7167
DE,L<f6>rzweiler,49.9158,8.2728
DE,S<f6>rgenloch,49.8831,8.2011
DE,Schweppenhausen,49.9167,7.8
DE,Waldb<f6>ckelheim,49.8,7.7
DE,Monzingen,49.8,7.5833
DE,Stadecken,49.9089,8.1303
DE,Oberdischingen,48.3,9.8333
DE,Wilhelmsdorf,49.5667,10.7333
DE,Grasleben,52.3167,11.0167
DE,Wartmannsroth,50.1667,9.7833
DE,Eisingen,49.7595,9.831
DE,Kinheim,49.9667,7.05
DE,Malborn,49.7167,6.9833
DE,Irrel,49.85,6.4667
DE,Dittelbrunn,50.0833,10.2167
DE,Gersfeld,50.4494,9.9194
DE,Neidhartshausen,50.6833,10.1333
DE,Philippsthal,50.85,10.0
DE,Breitenbach Am Herzberg,50.7667,9.5167
DE,Romrod,50.7167,9.2167
DE,Hosenfeld,50.4978,9.4734
DE,Eberhardzell,48.0027,9.8244
DE,Kleinniedesheim,49.5869,8.3222
DE,H<f6>rdt,49.1658,8.3264
DE,Weisenheim Am Sand,49.5181,8.2478
DE,Schwegenheim,49.27,8.3286
DE,Kallstadt,49.4908,8.1761
DE,Otterstadt,49.3722,8.4478
DE,Beindersheim,49.5606,8.3194
DE,Oberaudorf,47.6667,12.1667
DE,Schwindegg,48.2667,12.25
DE,Vilsheim,48.45,12.1167
DE,Hohenkammer,48.4167,11.5333
DE,H<f6>rlkofen,48.2333,11.9333
DE,Edesheim,49.2633,8.135
DE,Neuleiningen,49.5317,8.1389
DE,Standenb<fc>hl,49.6,7.9833
DE,Birkenheide,49.4814,8.2619
DE,Bissersheim,49.5358,8.2042
DE,Ehrenfriedersdorf,50.64,12.9686
DE,Schlettau,50.5667,12.95
DE,Karbach,49.8675,9.6389
DE,Hausen,47.6833,7.85
DE,Niederzissen,50.4667,7.2333
DE,Dieblich,50.3167,7.4667
DE,Welschneudorf,50.3667,7.8
DE,Hundsdorf,50.4667,7.7167
DE,Ochtendung,50.35,7.3833
DE,Burgbernheim,49.45,10.3167
DE,Eibau,50.9841,14.6608
DE,Hainewalde,50.9167,14.7
DE,Offenbach-hundheim,49.6,7.55
DE,Stapelburg,51.9,10.6667
DE,Bad Soden-salm<fc>nster,50.2833,9.3667
DE,Lohmen,50.9833,14.0
DE,Stadt Wehlen,50.9667,14.0333
DE,Stolpen,51.05,14.0833
DE,Neustadt,51.0333,14.2167
DE,M<fc>lsen,50.7448,12.5748
DE,Taura,50.9167,12.85
DE,Ebersbach,51.0167,14.5833
DE,Leutersdorf,50.95,14.65
DE,Herrnhut,51.0167,14.75
DE,Burkau,51.1833,14.1833
DE,Mettenheim,48.2667,12.4667
DE,Trabitz,49.8,11.9
DE,B<fc>rgel,50.95,11.75
DE,Osterweddingen,52.0333,11.5667
DE,Wienrode,51.7667,10.9667
DE,Raguhn,51.7167,12.3
DE,Oranienbaum,51.8,12.4
DE,Hedersleben,51.55,11.65
DE,Teuchern,51.1167,12.0667
DE,H<f6>rselgau,50.9167,10.5833
DE,Geraberg,50.7333,10.85
DE,Herbsleben,51.1167,10.8333
DE,Gro<df>engottern,51.15,10.5833
DE,Greu<df>en,51.2167,10.9333
DE,Neudietendorf,50.9,10.8833
DE,M<f6>nchenholzhausen,50.9667,11.15
DE,Oberdorla,51.1333,10.4833
DE,Kaltenwestheim,50.6,10.1167
DE,W<f6>lfis,50.8167,10.7833
DE,Pegau,51.15,12.2333
DE,Altd<f6>bern,51.65,14.0333
DE,Schacksdorf,51.6167,13.7667
DE,Doberlug-kirchhain,51.6667,13.5167
DE,Efringen-kirchen,47.65,7.5667
DE,Aitern,47.8,7.9
DE,Todtmoos,47.7384,7.9989
DE,Fischingen,47.65,7.6
DE,Breitnau,47.9333,8.0833
DE,Ueckerm<fc>nde,53.7312,14.035
DE,Feldberg,53.3333,13.45
DE,Friedland,53.659,13.5397
DE,Blumenholz,53.4167,13.1167
DE,Sch<f6>nbeck,53.5833,13.5833
DE,Wesenberg,53.2833,12.9667
DE,Mallin,53.5,13.1667
DE,Rehfelde,52.5167,13.9
DE,Kyritz,52.95,12.4
DE,Unnau,50.65,7.9167
DE,Bad Marienberg,50.6471,7.9472
DE,Elkenroth,50.7301,7.8836
DE,W<f6>lferlingen,50.55,7.8667
DE,Gehlert,50.65,7.8333
DE,Selters,50.5333,7.7667
DE,Saffig,50.3833,7.4167
DE,Ahrensb<f6>k,54.0167,10.5833
DE,B<fc>rgstadt,49.7136,9.2714
DE,Baltmannsweiler,48.7333,9.45
DE,Gudensberg,51.1762,9.3575
DE,Dudweiler,49.2833,7.0333
DE,Hochspeyer,49.45,7.9
DE,L<fc>nne,52.4333,7.4333
DE,Hipstedt,53.4833,8.9667
DE,Vollersode,53.3333,8.9167
DE,Detern,53.2167,7.6833
DE,Kochel,47.6586,11.3682
DE,Wannweil,48.5167,9.15
DE,Bergen Auf R<fc>gen,54.4256,13.4346
DE,Rittersdorf,50.0,6.5
DE,G<f6>rwihl,47.65,8.0833
DE,Langebr<fc>ck,51.1333,13.85
DE,Gebsattel,49.35,10.2
DE,Burkardroth,50.2667,10.0
DE,Schraden,51.4333,13.7
DE,Adenb<fc>ttel,52.3833,10.45
DE,Grebin,54.2,10.5
DE,M<fc>nsing,47.9,11.3667
DE,Kirchtimke,53.25,9.15
DE,Rastow,53.4833,11.4667
DE,Salmtal,49.9333,6.85
DE,Bekond,49.85,6.8
DE,Freren,52.5,7.5833
DE,Glash<fc>tten,49.8833,11.45
DE,Vilseck,49.6092,11.8023
DE,Genderkingen,48.7,10.8833
DE,Bodenfelde,51.6333,9.5667
DE,Winh<f6>ring,48.2636,12.6562
DE,Greppin,51.65,12.3
DE,Berzhausen,50.6667,7.5667
DE,Jestetten,47.65,8.5667
DE,Pf<f6>rring,48.8167,11.6833
DE,Niederalteich,48.7667,13.0333
DE,Leutershausen,49.2919,10.4162
DE,Gro<df>karolinenfeld,47.8856,12.0744
DE,Hankensb<fc>ttel,52.7333,10.6
DE,Wetter,50.9245,8.7363
DE,Rodenbach,49.4667,7.65
DE,Tellingstedt,54.2167,9.2833
DE,Hatzenport,50.2333,7.4167
DE,Flammersfeld,50.6333,7.55
DE,Osternienburg,51.8,12.0333
DE,Karsdorf,51.2833,11.65
DE,Klostermansfeld,51.5833,11.5
DE,Schackensleben,52.2167,11.4333
DE,Hillersleben,52.2667,11.4833
DE,Wallmenroth,50.7833,7.8333
DE,Oberhonnefeld-gierend,50.55,7.5
DE,Ziemetshausen,48.3,10.5333
DE,Ursensollen,49.4019,11.7536
DE,Aholfing,48.95,12.4667
DE,Miltach,49.1424,12.7726
DE,Selzen,49.8606,8.2553
DE,Badenheim,49.8333,7.9667
DE,Bad Schwalbach,50.145,8.0772
DE,Carlsberg,49.5039,8.0417
DE,Gaiberg,49.3664,8.7497
DE,H<f6>ltinghausen,52.8667,8.1333
DE,Crinitz,51.7167,13.7833
DE,Sallgast,51.5833,13.8667
DE,Geislitz,50.1667,9.2167
DE,Kisselbach,50.05,7.6167
DE,Woldert,50.6,7.65
DE,Niederwambach,50.6333,7.6
DE,Gro<df>almerode,51.2667,9.7833
DE,Schirgiswalde,51.0833,14.45
DE,Demitz-thumitz,51.1333,14.25
DE,Sehma,50.5333,13.0
DE,Oberthulba,50.1989,9.9582
DE,Bad Blankenburg,50.6833,11.2785
DE,Remptendorf,50.5333,11.65
DE,Tanna,50.5,11.85
DE,Calv<f6>rde,52.4,11.3
DE,Weiler-simmerberg,47.5833,9.9333
DE,G<f6>risried,47.7,10.5
DE,Meggerdorf,54.35,9.4
DE,Preith,48.95,11.2
DE,Poppenhausen,50.1,10.15
DE,M<f6>nchberg,49.7914,9.2658
DE,Sommerkahl,50.0667,9.2667
DE,Spechbach,49.3464,8.8833
DE,Barkenholm,54.2333,9.1833
DE,Dingerdonn,53.9667,9.15
DE,M<f6>tzingen,48.5333,8.7667
DE,Bondorf,48.5189,8.8304
DE,Burladingen,48.3253,9.1225
DE,Dietingen,48.2262,8.657
DE,Gersheim,49.1508,7.236000000000001
DE,Untermarchtal,48.2333,9.6167
DE,Gerhardshofen,49.62,10.7065
DE,Uttenweiler,48.15,9.6167
DE,Oldisleben,51.2833,11.0667
DE,Bad Liebenstein,50.8167,10.3667
DE,Magdala,50.9,11.4333
DE,Schwallungen,50.7,10.3667
DE,Stegaurach,49.8667,10.8333
DE,Pommersfelden,49.7667,10.8167
DE,Mamming,48.65,12.6
DE,Blaibach,49.1667,12.8167
DE,K<f6>nigsbr<fc>ck,51.2667,13.9
DE,Marzling,48.4,11.8
DE,Bar<df>el,53.1686,7.7451
DE,Ramsloh,53.1033,7.6825
DE,Thierstein,50.1,12.1
DE,Neunburg Vorm Wald,49.3467,12.3844
DE,Klein Rogahn,53.6,11.35
DE,Ostseebad Boltenhagen,53.9833,11.2167
DE,Dorf Mecklenburg,53.85,11.4667
DE,Witzin,53.7167,11.9167
DE,Dettmannsdorf,54.1113,12.6316
DE,Laage,53.9667,12.3167
DE,Admannshagen-bargeshagen,54.1167,11.9833
DE,Reurieth,50.4333,10.6
DE,Marschacht,53.4167,10.3833
DE,Merlau,50.6167,9.0333
DE,Altendiez,50.3667,7.9833
DE,Schuttertal,48.2333,7.95
DE,Jandelsbrunn,48.7333,13.7
DE,Laberweinting,48.8,12.3167
DE,Sankt Ingbert,49.2833,7.1167
DE,C<f6>lbe,50.85,8.8
DE,Rotenburg,50.9833,9.7167
DE,Arnsberg,51.3997,8.0627
DE,Kurort Hartha,50.9833,13.55
DE,Hahnbach,49.5333,11.8
DE,Eckersdorf,49.9333,11.4833
DE,Wallhausen,49.2167,10.0667
DE,Sankt Georgen,48.1333,8.3333
DE,Heroldsbach,49.6925,10.9835
DE,Kleinkarlbach,49.5386,8.1497
DE,Appenheim,49.93,8.0333
DE,Gelbensande,54.2,12.3
DE,Pausa,50.5836,12.0137
DE,Schildau,51.45,12.9333
DE,Poseritz,54.3167,13.35
DE,Olbersdorf,50.873000000000005,14.7704
DE,M<fc>hltroff,50.5333,11.9333
DE,K<f6>nigswartha,51.3167,14.3333
DE,Oderwitz,50.9583,14.7083
DE,Klipphausen,51.0833,13.5333
DE,Rennerod,50.6167,8.0667
DE,Bahrdorf,52.3833,11.0
DE,Kasbach-ohlenberg,50.5833,7.2667
DE,Langenbach Bei Kirburg,50.7,7.9333
DE,Miellen,50.3333,7.6667
DE,Johannesberg,50.0333,9.1333
DE,Albig,49.7736,8.1214
DE,Hellenthal,50.4412,6.4361
DE,Dobersdorf,54.3167,10.2833
DE,Balgst<e4>dt,51.2167,11.7333
DE,Elstertrebnitz,51.15,12.2333
DE,Lengefeld,50.7167,13.2
DE,Beuna,51.3167,11.95
DE,Niederense,51.5,8.0
DE,Schlotheim,51.2333,10.6833
DE,Heringen,51.4333,10.8833
DE,Bad Frankenhausen,51.35,11.1
DE,Schnega,52.8828,10.8701
DE,Sprakensehl,52.7667,10.5
DE,Wagenhoff,52.5333,10.5167
DE,Neuhof,49.4667,10.65
DE,Hohenfels,49.2047,11.8525
DE,Zapfendorf,50.0149,10.9284
DE,Denkendorf,48.9333,11.45
DE,Graach,49.9167,7.0667
DE,Osann-monzel,49.9167,6.95
DE,Zeltingen-rachtig,49.95,7.0167
DE,Brauneberg,49.9167,6.9833
DE,<dc>dersdorf,50.15,6.8
DE,Heidenburg,49.8,6.9167
DE,Nieder<f6>fflingen,50.0667,6.8833
DE,<dc>rzig,49.9833,7.0
DE,Hechthausen,53.65,9.2333
DE,Bendestorf,53.35,9.9667
DE,D<fc>denb<fc>ttel,53.5833,9.35
DE,Hammah,53.6167,9.3667
DE,D<fc>mmer,53.5833,11.2
DE,Winterhausen,49.7,10.0167
DE,Randersacker,49.7594,9.9825
DE,Merklingen,48.5281,9.7377
DE,Breitingen,48.5167,10.0
DE,Geislingen An Der Steige,48.6021,9.7967
DE,M<f6>gglingen,48.8167,9.9667
DE,Waldbreitbach,50.55,7.4167
DE,Brohl-l<fc>tzing,50.4833,7.3333
DE,H<f6>nningen,50.4667,6.9833
DE,Flachslanden,49.4,10.5167
DE,Oberdachstetten,49.4167,10.4333
DE,Illesheim,49.4667,10.3833
DE,Rattelsdorf,50.0167,10.8833
DE,Ho<df>kirch,47.95,9.45
DE,Jevenstedt,54.2287,9.6718
DE,Frestedt,54.0333,9.1833
DE,Wobbenb<fc>ll,54.5333,9.0333
DE,Delve,54.3,9.25
DE,Sehestedt,54.3667,9.8167
DE,Neudenau,49.2898,9.2691
DE,Bruchm<fc>hlbach-miesau,49.3833,7.4333
DE,Schw<f6>rstadt,47.6,7.8833
DE,Irndorf,48.0667,8.9667
DE,Pfalzgrafenweiler,48.5167,8.5667
DE,Aichhalden,48.2667,8.4167
DE,Ellenhausen,50.5167,7.7167
DE,Herdorf,50.7814,7.9589
DE,M<fc>ndersbach,50.6,7.7333
DE,Rastenberg,51.1833,11.4167
DE,Masserberg,50.5167,10.9833
DE,Gamst<e4>dt,50.95,10.8667
DE,Wrestedt,52.9,10.5833
DE,S<fc>pplingen,52.2167,10.9167
DE,Wittgensdorf,50.8832,12.8703
DE,Wolkenstein,50.65,13.0833
DE,Pleizenhausen,50.0167,7.5667
DE,Altleiningen,49.5075,8.0733
DE,Birkweiler,49.2033,8.0383
DE,Kindenheim,49.6111,8.1642
DE,Bockenheim,49.6064,8.1819
DE,Freinsheim,49.5139,8.21
DE,Elmstein,49.3667,7.9333
DE,Billigheim-ingenheim,49.1367,8.0906
DE,Eisenberg,49.5658,8.07
DE,Esthal,49.3833,7.9833
DE,Dorfprozelten,49.7806,9.3803
DE,Ballersbach,50.6833,8.3667
DE,Volkenschwand,48.6,11.8833
DE,Mohrkirch,54.6667,9.7167
DE,Ladelund,54.85,9.0667
DE,Gro<df>enwiehe,54.7,9.25
DE,Gelting,54.75,9.9
DE,Silberstedt,54.5177,9.3848
DE,F<f6>ritz,50.35,11.2167
DE,Stedten Am Ettersberg,51.05,11.2667
DE,Rotterode,50.7,10.5333
DE,Vielbach,50.5167,7.7667
DE,Kroppach,50.7,7.7333
